id_orden,id_bulto,cantidad_por_bulto,producto,valor_unitario
2591,6267,50,Precinto Prensacable 300X7.5 X 100U Personalizado,"13,9"
2591,6268,50,Precinto Prensacable 300X7.5 X 100U Personalizado,"13,9"
2615,6359,1,Alfombra de Cuero Personalizada,200
2640,6430,180,Cinturon,"11,94"
2640,6431,125,Cinturon,"11,94"
2640,6431,55,Cinturon 105,"7,67"
2640,6432,200,Collar de Perro 5230,"6,33"
2640,6432,16,5237 Llavero,"3,4"
2640,6432,65,Cinturon,"9,12"
2640,6432,5,Bandolera 5079 Anita Cuero,"19,59"
2640,6433,5,Cartera 5075 Bucket Bag- Suede,"34,27"
2640,6434,5,Cartera 5075 Bucket Bag- Suede,"34,27"
2661,6455,2,Alfombra de Cuero A Medida,63
2663,6457,1,Alfombra de Cuero Con Pelo,1802
2670,6465,4,Qh5 D (Eng),837
2670,6465,1,Qh7 C (Eng),2237
2624,6408,135,Exhalation Valve Graphnet,70
2695,6500,70,Natural Cashmere Goat Skins,20
2695,6500,20,Sheepskin Tanned Natural,22
2706,6511,1,Rotador de Varilla 44.000 Lbs T-20 Codigo 2004-00,"1306,12"
2706,6512,1,Rotador de Varilla 44.000 Lbs T-20 Codigo 2004-00,"1306,12"
2706,6513,1,Rotador de Varilla 44.000 Lbs T-20 Codigo 2004-00,"1306,12"
2724,6557,1,El Detective Intringulis y El Secuestro de Mimi,"7,25"
2724,6557,3,El Detective Intringulis y El Robo de La Mona Luisa,"7,25"
2724,6557,7,El Baño No Fue Siempre Asi,"7,25"
2724,6557,19,La Escuela No Fue Siempre Asi,"7,25"
2724,6557,21,De Familia En Familia,"8,65"
2724,6557,7,El Cine No Fue Siempre Asi,"7,25"
2724,6557,4,La Medicina No Fue Siempre Asi,"7,25"
2724,6557,3,En Casa Somos...,"7,75"
2724,6558,3,La Medicina No Fue Siempre Asi,"7,25"
2724,6558,7,Los Libros No Fueron Siempre Asi,"7,25"
2724,6558,35,Guia Turistica del Sistema Solar,"7,25"
2724,6558,5,¿Que Es La Verdad?,"7,75"
2724,6558,17,¿Que Es El Tiempo?,"7,25"
2724,6558,1,En Casa Somos...,"7,75"
2724,6558,10,Ecologia Hasta En La Sopa,"7,05"
2724,6558,14,Matematica Hasta En La Sopa,"7,05"
